Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;White Maize;-;-;Busia Market;60.00/Kg;75.00/Kg;360;Busia;2022-08-11
Dry Maize;Yellow Maize;-;-;Aram;55.74/Kg;60.38/Kg;1800;Siaya;2022-08-11
Dry Maize;White Maize;-;-;Aram;55.38/Kg;59.99/Kg;6300;Siaya;2022-08-11
Dry Maize;Mixed-Traditional ;-;-;Aram;55.58/Kg;60.21/Kg;5400;Siaya;2022-08-11
Dry Maize;White Maize;-;-;Eldama Ravine;66.67/Kg;80.00/Kg;540;Baringo;2022-08-11
Dry Maize;White Maize;-;-;Tseikuru;62.22/Kg;65.00/Kg;35000;Kitui;2022-08-11
Dry Maize;Yellow Maize;-;-;Ndhiwa;50.00/Kg;55.00/Kg;1000;Homa-bay;2022-08-11
Dry Maize;White Maize;-;-;Ndhiwa;50.00/Kg;55.00/Kg;5000;Homa-bay;2022-08-11
Dry Maize;White Maize;-;-;Eldoret Main;65.00/Kg;75.00/Kg;5400;Uasin-Gishu;2022-08-11
Dry Maize;White Maize;-;-;Kiritiri;65.00/Kg;75.00/Kg;4600;Embu;2022-08-11
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;65.00/Kg;75.00/Kg;5200;Embu;2022-08-11
Dry Maize;White Maize;-;-;Mbita;52.22/Kg;70.00/Kg;10000;Homa-bay;2022-08-11
Dry Maize;White Maize;-;-;Mabera;52.00/Kg;60.00/Kg;3000;Migori;2022-08-11
Dry Maize;Mixed-Traditional ;-;-;Mwatate;66.67/Kg;70.00/Kg;;Taita-Taveta;2022-08-10
Dry Maize;White Maize;-;-;Kabati - Muranga;90.00/Kg;100.00/Kg;;Muranga;2022-08-10
Dry Maize;White Maize;-;-;Mwingi Town;61.11/Kg;70.00/Kg;9000;Kitui;2022-08-10
Dry Maize;White Maize;-;-;Eldoret Main;65.00/Kg;75.00/Kg;2700;Uasin-Gishu;2022-08-10
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;60.00/Kg;70.00/Kg;2500;Lamu;2022-08-10
Dry Maize;White Maize;-;-;Siaya; - ;68.18/Kg;;Siaya;2022-08-10
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;68.18/Kg;;Siaya;2022-08-10
Dry Maize;White Maize;-;-;Akala;60.00/Kg;75.00/Kg;3000;Siaya;2022-08-10
Dry Maize;White Maize;-;-;Embu Town;61.11/Kg;80.00/Kg;5000;Embu;2022-08-10
Dry Maize;White Maize;-;-;Embu Town;61.11/Kg;80.00/Kg;6000;Embu;2022-08-10
Dry Maize;Yellow Maize;-;-;Kibuye;64.44/Kg; - ;;Kisumu;2022-08-09
Dry Maize;White Maize;-;-;Kibuye;66.67/Kg;90.00/Kg;;Kisumu;2022-08-09
Dry Maize;Yellow Maize;-;-;Awendo;38.89/Kg;23.36/Kg;;Migori;2022-08-08
Dry Maize;White Maize;-;-;Awendo;60.00/Kg;56.07/Kg;;Migori;2022-08-08
Dry Maize;Mixed-Traditional ;-;-;Awendo;60.00/Kg;56.07/Kg;;Migori;2022-08-08
Dry Maize;White Maize;-;-;Kaare;66.67/Kg;65.00/Kg;2700;Tharaka-Nithi;2022-08-08
Dry Maize;White Maize;-;-;Ngurubani Market;70.00/Kg;80.00/Kg;5000;Kirinyaga;2022-08-08
Dry Maize;Mixed-Traditional ;-;-;Marindi;44.44/Kg;54.17/Kg;4320;Migori;2022-08-08
Dry Maize;White Maize;-;-;Kitale Municipality Market;57.78/Kg;61.11/Kg;450;Trans-Nzoia;2022-08-08
Dry Maize;White Maize;-;-;Chebunyo;58.89/Kg;71.11/Kg;54000;Bomet;2022-08-08
Dry Maize;Yellow Maize;-;-;Aram;55.74/Kg;60.38/Kg;1800;Siaya;2022-08-08
Dry Maize;White Maize;-;-;Aram;55.38/Kg;59.99/Kg;5400;Siaya;2022-08-08
Dry Maize;Mixed-Traditional ;-;-;Aram;55.58/Kg;60.21/Kg;3600;Siaya;2022-08-08
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-08
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-08
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-08
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-08
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-08
Dry Maize;Mixed-Traditional ;-;-;Mois Bridge;55.56/Kg;70.00/Kg;9000;Uasin-Gishu;2022-08-08
Dry Maize;White Maize;-;-;Gakindu;64.44/Kg;72.73/Kg;2200;Nyeri;2022-08-08
Dry Maize;White Maize;-;-;Kutus;66.67/Kg;96.39/Kg;0;Kirinyaga;2022-08-08
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;75.00/Kg;90.00/Kg;3000;Uasin-Gishu;2022-08-08
Dry Maize;Mixed-Traditional ;-;-;Othaya;64.44/Kg;80.00/Kg;9000;Nyeri;2022-08-08
Dry Maize;White Maize;-;-;Chepsonoi Market;68.89/Kg;80.00/Kg;25600;Nandi;2022-08-08
Dry Maize;Mixed-Traditional ;-;-;Nginyang;65.56/Kg;100.00/Kg;3600;Baringo;2022-08-08
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;14000;Baringo;2022-08-08
Dry Maize;White Maize;-;-;Eldoret Main;65.00/Kg;75.00/Kg;9000;Uasin-Gishu;2022-08-08
Dry Maize;White Maize;-;-;Kangemi Market;65.56/Kg; - ;;Nairobi;2022-08-08
Dry Maize;White Maize;-;-;Kiritiri;65.00/Kg;75.00/Kg;4600;Embu;2022-08-08
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;65.00/Kg;75.00/Kg;4600;Embu;2022-08-08
Dry Maize;White Maize;-;-;Soko mpya;66.67/Kg;62.50/Kg;800;Nyandarua;2022-08-08
Dry Maize;White Maize;-;-;Kabarnet;40.00/Kg;100.00/Kg;15030;Baringo;2022-08-08
Dry Maize;White Maize;-;-;Kibiok;90.00/Kg;100.00/Kg;20000;Nandi;2022-08-07
Dry Maize;White Maize;-;-;Kasuku;62.22/Kg;75.00/Kg;90;Nyandarua;2022-08-07
Dry Maize;Mixed-Traditional ;-;-;Mogunga;60.42/Kg;62.50/Kg;18000;Kisii;2022-08-07
Dry Maize;White Maize;-;-;Kitale Municipality Market;66.67/Kg;77.78/Kg;10000;Trans-Nzoia;2022-08-07
Dry Maize;Mixed-Traditional ;-;-;Daraja Mbili;42.22/Kg;52.00/Kg;2500;Kisii;2022-08-06
Dry Maize;Yellow Maize;-;-;Daraja Mbili;60.00/Kg;60.00/Kg;480;Kisii;2022-08-06
Dry Maize;White Maize;-;-;Daraja Mbili;53.33/Kg;60.00/Kg;6500;Kisii;2022-08-06
Dry Maize;White Maize;-;-;Mbale;66.67/Kg;83.33/Kg;20000;Vihiga;2022-08-06
Dry Maize;Mixed-Traditional ;-;-;Lomut;66.67/Kg;80.00/Kg;20000;West-Pokot;2022-08-06
Dry Maize;White Maize;-;-;Athi River Open air Market;7.22/Kg;85.00/Kg;900;Machakos;2022-08-06
Dry Maize;White Maize;-;-;Athi River Open air Market;7.22/Kg;85.00/Kg;900;Machakos;2022-08-06
Dry Maize;Mixed-Traditional ;-;-;Samburu;77.78/Kg;40.00/Kg;6000;Kwale;2022-08-06
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;60.00/Kg;70.00/Kg;2800;Lamu;2022-08-06
Dry Maize;White Maize;-;-;Kitengela;57.78/Kg;70.00/Kg;18000;Kajiado;2022-08-06
Dry Maize;White Maize;-;-;Embu Town;68.89/Kg;90.00/Kg;5000;Embu;2022-08-06
Dry Maize;White Maize;-;-;Akala;60.00/Kg;75.00/Kg;40000;Siaya;2022-08-06
Dry Maize;Mixed-Traditional ;-;-;Marindi; - ;54.17/Kg;8000;Migori;2022-08-05
Dry Maize;White Maize;-;-;Bondo;61.11/Kg;75.00/Kg;14000;Siaya;2022-08-05
Dry Maize;White Maize;-;-;Kisasi;55.00/Kg;70.00/Kg;;Kitui;2022-08-05
Dry Maize;White Maize;-;-;Kisasi;55.00/Kg;70.00/Kg;;Kitui;2022-08-05
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-05
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-05
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;51.34/Kg;9000;Migori;2022-08-05
Dry Maize;White Maize;-;-;Makutano West Pokot;50.00/Kg;60.00/Kg;;West-Pokot;2022-08-05
Dry Maize;White Maize;-;-;Chepsonoi Market;71.11/Kg;80.00/Kg;26300;Nandi;2022-08-05
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;120.00/Kg;;Nairobi;2022-08-05
Dry Maize;White Maize;-;-;Nyahururu Municipal Market;60.00/Kg;65.00/Kg;100000;Laikipia;2022-08-05
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;64.44/Kg;80.00/Kg;7800;Machakos;2022-08-05
Dry Maize;White Maize;-;-;Gakindu;66.67/Kg;72.73/Kg;900;Nyeri;2022-08-05
Dry Maize;White Maize;-;-;Sibanga;75.00/Kg;85.00/Kg;5400;Trans-Nzoia;2022-08-05
Dry Maize;White Maize;-;-;Nyamakima;71.11/Kg;80.00/Kg;;Nairobi;2022-08-05
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;85.00/Kg;6300;Uasin-Gishu;2022-08-05
Dry Maize;Mixed-Traditional ;-;-;Chuka;62.22/Kg;90.00/Kg;4500;Tharaka-Nithi;2022-08-05
Dry Maize;Mixed-Traditional ;-;-;Kimumu;83.33/Kg;85.00/Kg;9600;Uasin-Gishu;2022-08-05
Dry Maize;White Maize;-;-;Emali Market;72.22/Kg;75.00/Kg;45000;Makueni;2022-08-05
Dry Maize;White Maize;-;-;Soko mpya;66.67/Kg;62.50/Kg;700;Nyandarua;2022-08-05
Dry Maize;White Maize;-;-;Mumias;30.00/Kg;32.00/Kg;5000;Kakamega;2022-08-05
Dry Maize;White Maize;-;-;Ngurubani Market;90.00/Kg;100.00/Kg;5000;Kirinyaga;2022-08-05
Dry Maize;White Maize;-;-;Ugunja;47.78/Kg;60.00/Kg;;Siaya;2022-08-05
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2022-08-04
Dry Maize;White Maize;-;-;Kibuye;75.56/Kg;90.00/Kg;;Kisumu;2022-08-04
Dry Maize;White Maize;-;-;Eldama Ravine;0.67/Kg;80.00/Kg;8100;Baringo;2022-08-04
Dry Maize;White Maize;-;-;Kabati Kitui;56.00/Kg;60.00/Kg;18000;Kitui;2022-08-04
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;120.00/Kg;;Nairobi;2022-08-04
Dry Maize;White Maize;-;-;Nyamakima;71.11/Kg;80.00/Kg;;Nairobi;2022-08-04
Dry Maize;-;-;-;Nyamakima;180.00/Kg;220.00/Kg;;Nairobi;2022-08-04
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;85.00/Kg;900;Uasin-Gishu;2022-08-04
Dry Maize;White Maize;-;-;Kaanwa;70.00/Kg;75.00/Kg;300;Tharaka-Nithi;2022-08-04
Dry Maize;White Maize;-;-;Kaanwa;70.00/Kg;150.00/Kg;300;Tharaka-Nithi;2022-08-04
Dry Maize;Mixed-Traditional ;-;-;Cheptulu; - ;70.00/Kg;1300;Vihiga;2022-08-04
Dry Maize;Mixed-Traditional ;-;-;Keroka;60.00/Kg;66.04/Kg;15000;Nyamira;2022-08-04
Dry Maize;White Maize;-;-;Nakuru Wakulima;62.22/Kg;65.00/Kg;3060;Nakuru;2022-08-04
Dry Maize;Yellow Maize;-;-;Aram;55.74/Kg;60.38/Kg;1350;Siaya;2022-08-04
Dry Maize;White Maize;-;-;Aram;55.38/Kg;59.99/Kg;5400;Siaya;2022-08-04
Dry Maize;Mixed-Traditional ;-;-;Aram;55.58/Kg;60.21/Kg;3150;Siaya;2022-08-04
Dry Maize;Yellow Maize;-;-;Ndhiwa;50.00/Kg;55.00/Kg;1000;Homa-bay;2022-08-04
Dry Maize;White Maize;-;-;Ndhiwa;50.00/Kg;55.00/Kg;3000;Homa-bay;2022-08-04
Dry Maize;Mixed-Traditional ;-;-;Kiserian crops market;72.22/Kg;100.00/Kg;9000;Kajiado;2022-08-04
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;50.00/Kg;60.00/Kg;2700;Lamu;2022-08-04
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;50.00/Kg;60.00/Kg;2700;Lamu;2022-08-04
Dry Maize;White Maize;-;-;Kagio;61.11/Kg;70.00/Kg;;Kirinyaga;2022-08-04
Dry Maize;White Maize;-;-;Kiritiri;65.00/Kg;75.00/Kg;4500;Embu;2022-08-04
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;65.00/Kg;75.00/Kg;4600;Embu;2022-08-04
Dry Maize;White Maize;-;-;Tseikuru;61.11/Kg;70.00/Kg;35000;Kitui;2022-08-04
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;75.00/Kg;90.00/Kg;2000;Uasin-Gishu;2022-08-04
Dry Maize;White Maize;-;-;Kutus;66.67/Kg;99.45/Kg;0;Kirinyaga;2022-08-04
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;13000;Baringo;2022-08-04
Dry Maize;White Maize;-;-;Mabera;50.00/Kg;56.91/Kg;6000;Migori;2022-08-04
Dry Maize;White Maize;-;-;NgareMare Livestock Market;66.67/Kg;100.00/Kg;180;Isiolo;2022-08-04
Dry Maize;White Maize;-;-;Kangari;66.67/Kg; - ;;Muranga;2022-08-04
Dry Maize;White Maize;-;-;Mbita;0.02/Kg;70.00/Kg;10000;Homa-bay;2022-08-04
Dry Maize;White Maize;-;-;Katito;50.00/Kg;68.18/Kg;4500;Kisumu;2022-08-04
Dry Maize;White Maize;-;-;Akala;60.00/Kg;75.00/Kg;40000;Siaya;2022-08-03
Dry Maize;Mixed-Traditional ;-;-;Mwatate;66.67/Kg;70.00/Kg;5400;Taita-Taveta;2022-08-03
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2022-08-03
Dry Maize;White Maize;-;-;Chepterit Market - Nandi;60.42/Kg;62.50/Kg;1000;Nandi;2022-08-03
Dry Maize;White Maize;-;-;Chepterit Market - Nandi;68.75/Kg;70.83/Kg;1000;Nandi;2022-08-03
Dry Maize;White Maize;-;-;Ngong market;60.00/Kg;80.00/Kg;450;Kajiado;2022-08-03
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;120.00/Kg;;Nairobi;2022-08-03
Dry Maize;White Maize;-;-;Nyamakima;71.11/Kg;80.00/Kg;;Nairobi;2022-08-03
Dry Maize;-;-;-;Nyamakima;180.00/Kg;4500.00/Kg;;Nairobi;2022-08-03
Dry Maize;White Maize;-;-;Mbale;66.67/Kg;80.56/Kg;14000;Vihiga;2022-08-03
Dry Maize;White Maize;-;-;Mulot;44.44/Kg;50.00/Kg;1400;Bomet;2022-08-03
Dry Maize;White Maize;-;-;Taveta Retail Market;80.00/Kg;100.00/Kg;9000;Taita-Taveta;2022-08-03
Dry Maize;Yellow Maize;-;-;Suneka;51.06/Kg;60.87/Kg;192;Kisii;2022-08-03
Dry Maize;White Maize;-;-;Suneka;0.02/Kg;58.33/Kg;4800;Kisii;2022-08-03
Dry Maize;White Maize;-;-;Nyeri open air;100.00/Kg;80.00/Kg;;Nyeri;2022-08-03
Dry Maize;White Maize;-;-;Soko mpya;66.67/Kg;62.50/Kg;720;Nyandarua;2022-08-03
Dry Maize;White Maize;-;-;Kilingili;73.68/Kg;76.32/Kg;18000;Vihiga;2022-08-03
Dry Maize;White Maize;-;-;Makutano Kirinyaga;66.67/Kg;90.00/Kg;5000;Kirinyaga;2022-08-03
Dry Maize;White Maize;-;-;Miruka;56.00/Kg;66.67/Kg;18000;Nyamira;2022-08-03
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;110.00/Kg;120.00/Kg;;Nakuru;2022-08-03
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg;75.00/Kg;;Nakuru;2022-08-03
Dry Maize;White Maize;-;-;Rongo;44.00/Kg;51.38/Kg;45000;Migori;2022-08-03
Dry Maize;White Maize;-;-;Chaka;58.89/Kg;75.00/Kg;1750;Nyeri;2022-08-03
Dry Maize;White Maize;-;-;Mowlem Market;61.11/Kg;62.50/Kg;7200;Trans-Nzoia;2022-08-03
Dry Maize;White Maize;-;-;Takaba Market;64.00/Kg;80.00/Kg;;Mandera;2022-08-03
Dry Maize;White Maize;-;-;Homabay Soko Mjinga;65.00/Kg;70.00/Kg;1500;Homa-bay;2022-08-03
Dry Maize;Mixed-Traditional ;-;-;Kamukuywa;66.67/Kg;85.00/Kg;1500;Bungoma;2022-08-03
Dry Maize;White Maize;-;-;Engineer;68.89/Kg;90.00/Kg;5000;Nyandarua;2022-08-03
Dry Maize;White Maize;-;-;Kathwana;66.67/Kg;80.00/Kg;2520;Tharaka-Nithi;2022-08-03
Dry Maize;White Maize;-;-;Kapcherop;55.56/Kg;75.00/Kg;9000;Elgeyo-Marakwet;2022-08-03
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;72.73/Kg;;Siaya;2022-08-03
Dry Maize;White Maize;-;-;Mwingi Town;61.11/Kg;70.00/Kg;9000;Kitui;2022-08-03
Dry Maize;White Maize;-;-;Mukuyu Market;66.67/Kg;85.00/Kg;;Muranga;2022-08-03
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;60.00/Kg;1300;Mandera;2022-08-03
Dry Maize;White Maize;-;-;Kangemi Market;53.33/Kg; - ;;Nairobi;2022-08-03
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;85.00/Kg;6300;Uasin-Gishu;2022-08-03
Dry Maize;White Maize;-;-;Ugunja; - ;60.00/Kg;;Siaya;2022-08-02
Dry Maize;White Maize;-;-;Mbale;66.67/Kg;83.33/Kg;22000;Vihiga;2022-08-02
Dry Maize;Mixed-Traditional ;-;-;Bondo;44.44/Kg;60.00/Kg;14000;Siaya;2022-08-02
Dry Maize;White Maize;-;-;Chepseon;58.89/Kg;75.00/Kg;43200;Kericho;2022-08-02
Dry Maize;White Maize;-;-;Kapkwen;64.44/Kg;70.00/Kg;37500;Bomet;2022-08-02
Dry Maize;Yellow Maize;-;-;Wath Ong'er;44.00/Kg;48.00/Kg;2000;Migori;2022-08-02
Dry Maize;White Maize;-;-;Wath Ong'er;110.00/Kg;120.00/Kg;15000;Migori;2022-08-02
Dry Maize;White Maize;-;-;Orolwo;60.00/Kg;72.00/Kg;1255;West-Pokot;2022-08-02
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;120.00/Kg;;Nairobi;2022-08-02
Dry Maize;White Maize;-;-;Nyamakima;71.11/Kg;80.00/Kg;;Nairobi;2022-08-02
Dry Maize;-;-;-;Nyamakima;16.00/Kg;200.00/Kg;;Nairobi;2022-08-02
Dry Maize;White Maize;-;-;Ololulung'a Market;40.00/Kg;60.00/Kg;3000;Narok;2022-08-02
Dry Maize;White Maize;-;-;Kitengela;66.67/Kg;80.00/Kg;12000;Kajiado;2022-08-02
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;64.44/Kg;80.00/Kg;7500;Machakos;2022-08-02
Dry Maize;White Maize;-;-;Athi River Open air Market;71.11/Kg;80.00/Kg;540;Machakos;2022-08-02
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;80.00/Kg;6000;Uasin-Gishu;2022-08-02
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;110.00/Kg;120.00/Kg;;Nakuru;2022-08-02
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg;75.00/Kg;;Nakuru;2022-08-02
Dry Maize;Mixed-Traditional ;-;-;Chuka;62.22/Kg;90.00/Kg;4500;Tharaka-Nithi;2022-08-02
Dry Maize;White Maize;-;-;Chumvini Livestock Market;54.55/Kg;68.89/Kg;22000;Taita-Taveta;2022-08-02
Dry Maize;-;-;-;Naivasha Market;230.00/Kg;250.00/Kg;;Nakuru;2022-08-02
Dry Maize;White Maize;-;-;Kathonzweni;65.00/Kg;70.00/Kg;9900;Makueni;2022-08-02
Dry Maize;Mixed-Traditional ;-;-;Nunguni;75.56/Kg;75.00/Kg;18000;Makueni;2022-08-02
Dry Maize;White Maize;-;-;Amukura; - ;60.00/Kg;956;Busia;2022-08-02
Dry Maize;White Maize;-;-;Nakuru Top Market; - ;100.00/Kg;;Nakuru;2022-08-02
Dry Maize;White Maize;-;-;Kapsowar;52.22/Kg;80.00/Kg;1400;Elgeyo-Marakwet;2022-08-02
Dry Maize;White Maize;-;-;Ngurubani Market;90.00/Kg;100.00/Kg;5000;Kirinyaga;2022-08-02
Dry Maize;White Maize;-;-;Ngurubani Market;90.00/Kg;100.00/Kg;5000;Kirinyaga;2022-08-02
Dry Maize;White Maize;-;-;Takaba Market;64.00/Kg;80.00/Kg;;Mandera;2022-08-02
Dry Maize;Mixed-Traditional ;-;-;Diani Market;60.00/Kg;70.00/Kg;4000;Kwale;2022-08-01
Dry Maize;Mixed-Traditional ;-;-;Majengo Vihiga;66.67/Kg;94.44/Kg;10000;Vihiga;2022-08-01
Dry Maize;White Maize;-;-;Kabati Kitui;56.00/Kg;60.00/Kg;13500;Kitui;2022-08-01
Dry Maize;Mixed-Traditional ;-;-;Marindi; - ;53.72/Kg;5400;Migori;2022-08-01
Dry Maize;White Maize;-;-;Chwele;53.33/Kg;75.00/Kg;9000;Bungoma;2022-08-01
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;120.00/Kg;;Nairobi;2022-08-01
Dry Maize;White Maize;-;-;Nyamakima;71.11/Kg;80.00/Kg;;Nairobi;2022-08-01
Dry Maize;White Maize;-;-;Chwele;53.33/Kg;75.00/Kg;9000;Bungoma;2022-08-01
Dry Maize;-;-;-;Nyamakima;180.00/Kg;200.00/Kg;;Nairobi;2022-08-01
Dry Maize;White Maize;-;-;Kaanwa;70.00/Kg;75.00/Kg;200;Tharaka-Nithi;2022-08-01
Dry Maize;Mixed-Traditional ;-;-;Daraja Mbili;46.67/Kg;52.00/Kg;2500;Kisii;2022-08-01
Dry Maize;Yellow Maize;-;-;Daraja Mbili;60.00/Kg;60.00/Kg;500;Kisii;2022-08-01
Dry Maize;White Maize;-;-;Daraja Mbili;57.78/Kg;60.00/Kg;5500;Kisii;2022-08-01
Dry Maize;Mixed-Traditional ;-;-;Kitale Municipality Market;62.22/Kg;75.00/Kg;450;Trans-Nzoia;2022-08-01
Dry Maize;White Maize;-;-;Mois Bridge;65.56/Kg;75.00/Kg;20000;Uasin-Gishu;2022-08-01
Dry Maize;White Maize;-;-;Chebunyo;56.67/Kg;66.67/Kg;64800;Bomet;2022-08-01
Dry Maize;White Maize;-;-;Nyakwere;57.78/Kg;54.17/Kg;13500;Homa-bay;2022-08-01
Dry Maize;White Maize;-;-;Makutano West Pokot;50.00/Kg;60.00/Kg;;West-Pokot;2022-08-01
Dry Maize;Yellow Maize;-;-;Aram;51.09/Kg;55.74/Kg;3600;Siaya;2022-08-01
Dry Maize;White Maize;-;-;Aram;50.76/Kg;55.38/Kg;7200;Siaya;2022-08-01
Dry Maize;Mixed-Traditional ;-;-;Aram;50.95/Kg;55.58/Kg;6300;Siaya;2022-08-01
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;110.00/Kg;120.00/Kg;;Nakuru;2022-08-01
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg;75.00/Kg;4500;Nakuru;2022-08-01
Dry Maize;White Maize;-;-;Gakindu;66.67/Kg;72.73/Kg;1800;Nyeri;2022-08-01
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;200.00/Kg;;Nakuru;2022-08-01
Dry Maize;White Maize;-;-;Eldoret Main;100.00/Kg;120.00/Kg;2800;Uasin-Gishu;2022-08-01
Dry Maize;White Maize;-;-;Kagio;61.11/Kg;70.00/Kg;;Kirinyaga;2022-08-01
Dry Maize;White Maize;-;-;Kutus;66.67/Kg;93.90/Kg;0;Kirinyaga;2022-08-01
Dry Maize;White Maize;-;-;Nginyang;65.56/Kg;100.00/Kg;2250;Baringo;2022-08-01
Dry Maize;White Maize;-;-;Mabera;50.00/Kg;60.00/Kg;5000;Migori;2022-08-01
Dry Maize;White Maize;-;-;Eldama Ravine;61.11/Kg;72.00/Kg;2500;Baringo;2022-08-01
Dry Maize;White Maize;-;-;Marigat;60.00/Kg;70.00/Kg;21000;Baringo;2022-08-01
Dry Maize;White Maize;-;-;Takaba Market;64.00/Kg;80.00/Kg;;Mandera;2022-08-01
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;70.00/Kg;4000.00/Kg;10000;Garissa;2022-08-01
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;40.00/Kg;2600;Mandera;2022-08-01
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;65.00/Kg;75.00/Kg;3500;Embu;2022-08-01
Dry Maize;White Maize;-;-;Kiritiri;65.00/Kg;75.00/Kg;4600;Embu;2022-08-01
Dry Maize;White Maize;-;-;Kabarnet;45.00/Kg;100.00/Kg;14400;Baringo;2022-08-01
Dry Maize;White Maize;-;-;Rongo;40.00/Kg;1737.76/Kg;20000;Migori;2022-07-31
Dry Maize;Mixed-Traditional ;-;-;Kibiok;2.00/Kg;2.00/Kg;18000;Nandi;2022-07-31
Dry Maize;Mixed-Traditional ;-;-;Kiminini - Kitale;61.11/Kg;75.00/Kg;20000;Trans-Nzoia;2022-07-31
Dry Maize;Mixed-Traditional ;-;-;Keroka;61.11/Kg;67.87/Kg;407500;Nyamira;2022-07-31
Dry Maize;White Maize;-;-;Malimili Livestock Market;56.00/Kg;64.00/Kg;10600;Kakamega;2022-07-31
Dry Maize;White Maize;-;-;Muhoroni;61.11/Kg;80.00/Kg;10000;Kisumu;2022-07-31
Dry Maize;White Maize;-;-;Akala;60.00/Kg;75.00/Kg;2000;Siaya;2022-07-30
Dry Maize;Mixed-Traditional ;-;-;Lomut;66.67/Kg;90.00/Kg;10000;West-Pokot;2022-07-30
Dry Maize;White Maize;-;-;Loitoktok Market;44.44/Kg;60.00/Kg;;Kajiado;2022-07-30
Dry Maize;Mixed-Traditional ;-;-;Mwatate;66.67/Kg;70.00/Kg;1800;Taita-Taveta;2022-07-30
Dry Maize;White Maize;-;-;Embu Town;72.22/Kg;95.00/Kg;7500;Embu;2022-07-30
Dry Maize;White Maize;-;-;Kitengela;70.00/Kg;80.00/Kg;10000;Kajiado;2022-07-30
Dry Maize;White Maize;-;-;Kitengela;70.00/Kg;180.00/Kg;10000;Kajiado;2022-07-30
Dry Maize;White Maize;-;-;Siaya; - ;72.73/Kg;;Siaya;2022-07-30
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;77.27/Kg;;Siaya;2022-07-30
Dry Maize;White Maize;-;-;Ugunja; - ;60.00/Kg;;Siaya;2022-07-30
Dry Maize;Mixed-Traditional ;-;-;Diani Market;60.00/Kg;70.00/Kg;4000;Kwale;2022-07-29
Dry Maize;White Maize;-;-;Muthurwa;56.67/Kg;64.00/Kg;36000;Narok;2022-07-29
Dry Maize;White Maize;-;-;Keumbu;64.00/Kg;66.00/Kg;2000;Kisii;2022-07-29
Dry Maize;Yellow Maize;-;-;Keumbu;66.00/Kg;68.00/Kg;90;Kisii;2022-07-29
