Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-05-11
Dry Maize;White Maize;-;-;Nakuru Wakulima;68.89/Kg; - ;;Nakuru;2023-05-11
Dry Maize;White Maize;-;-;Katito;72.22/Kg;90.00/Kg;4500;Kisumu;2023-05-11
Dry Maize;White Maize;-;-;Mbita;77.78/Kg;100.00/Kg;8000;Homa-bay;2023-05-11
Dry Maize;White Maize;-;-;Muhoroni;66.67/Kg;100.00/Kg;15000;Kisumu;2023-05-11
Dry Maize;White Maize;-;-;Kutus;72.22/Kg;84.03/Kg;0;Kirinyaga;2023-05-11
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;70.00/Kg;90.00/Kg;20000;Garissa;2023-05-11
Dry Maize;White Maize;-;-;Kangemi Market;70.00/Kg; - ;;Nairobi;2023-05-11
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;15000;Baringo;2023-05-11
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2023-05-10
Dry Maize;White Maize;-;-;Kibuye;71.11/Kg;100.00/Kg;;Kisumu;2023-05-10
Dry Maize;White Maize;-;-;Kapkatet;77.78/Kg;86.96/Kg;10800;Kericho;2023-05-10
Dry Maize;White Maize;-;-;Serem - Nandi;66.67/Kg;70.83/Kg;20000;Nandi;2023-05-10
Dry Maize;White Maize;-;-;Kathwana;61.11/Kg;65.00/Kg;2250;Tharaka-Nithi;2023-05-10
Dry Maize;White Maize;-;-;Mwingi Town;66.67/Kg;70.00/Kg;1800;Kitui;2023-05-10
Dry Maize;Yellow Maize;-;-;Miruka;6.67/Kg;85.00/Kg;250;Nyamira;2023-05-10
Dry Maize;White Maize;-;-;Makutano Kirinyaga;63.33/Kg;170.00/Kg;3000;Kirinyaga;2023-05-10
Dry Maize;White Maize;-;-;Mowlem Market;62.22/Kg;70.83/Kg;900;Trans-Nzoia;2023-05-10
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-05-10
Dry Maize;White Maize;-;-;Nakuru Wakulima;68.89/Kg; - ;3600;Nakuru;2023-05-10
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;100.00/Kg;;Nakuru;2023-05-10
Dry Maize;White Maize;-;-;Kangeta;65.00/Kg;70.00/Kg;1440;Meru;2023-05-10
Dry Maize;White Maize;-;-;Nyeri open air;75.56/Kg;90.00/Kg;;Nyeri;2023-05-10
Dry Maize;White Maize;-;-;Soko mpya;68.89/Kg;66.67/Kg;1300;Nyandarua;2023-05-10
Dry Maize;White Maize;-;-;Kilingili;66.67/Kg;78.95/Kg;15000;Vihiga;2023-05-10
Dry Maize;White Maize;-;-;Emali Market;65.56/Kg;74.44/Kg;18000;Makueni;2023-05-10
Dry Maize;Mixed-Traditional ;-;-;Kajiado Market;66.67/Kg;90.00/Kg;5000;Kajiado;2023-05-10
Dry Maize;Mixed-Traditional ;-;-;Lamu;80.00/Kg;100.00/Kg;15000;Lamu;2023-05-10
Dry Maize;White Maize;-;-;Eldoret Main;90.00/Kg;100.00/Kg;5400;Uasin-Gishu;2023-05-10
Dry Maize;White Maize;-;-;Webuye town;75.00/Kg;80.00/Kg;14000;Bungoma;2023-05-10
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;500;Kwale;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;68.00/Kg;20000;Migori;2023-05-09
Dry Maize;White Maize;-;-;Ololulung'a Market;73.33/Kg;76.00/Kg;16000;Narok;2023-05-09
Dry Maize;White Maize;-;-;Cheptulu; - ;85.00/Kg;2400;Vihiga;2023-05-09
Dry Maize;Yellow Maize;-;-;Wath Ong'er;60.00/Kg;64.00/Kg;1800;Migori;2023-05-09
Dry Maize;White Maize;-;-;Wath Ong'er;60.00/Kg;64.00/Kg;4000;Migori;2023-05-09
Dry Maize;White Maize;-;-;Kabiyet Market;75.00/Kg;85.00/Kg;30000;Nandi;2023-05-09
Dry Maize;White Maize;-;-;Kitengela;66.67/Kg;80.00/Kg;15000;Kajiado;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;100.00/Kg;;Nakuru;2023-05-09
Dry Maize;White Maize;-;-;Chumvini Livestock Market;57.27/Kg;69.44/Kg;11000;Taita-Taveta;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Nkubu;55.56/Kg;60.00/Kg;1080;Meru;2023-05-09
Dry Maize;White Maize;-;-;Kerugoya;70.00/Kg;100.00/Kg;4000;Kirinyaga;2023-05-09
Dry Maize;White Maize;-;-;Bondo;63.33/Kg;80.00/Kg;56000;Siaya;2023-05-09
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-05-09
Dry Maize;White Maize;-;-;Nakuru Wakulima;68.89/Kg; - ;5400;Nakuru;2023-05-09
Dry Maize;White Maize;-;-;Kapkwen;70.00/Kg;83.33/Kg;43200;Bomet;2023-05-09
Dry Maize;White Maize;-;-;Kongowea;66.00/Kg;75.00/Kg;12000;Mombasa;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Chuka;66.67/Kg;80.00/Kg;18000;Tharaka-Nithi;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Bondeni;66.67/Kg;80.00/Kg;500;Trans-Nzoia;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Kagunduini;60.00/Kg;80.00/Kg;1500;Muranga;2023-05-09
Dry Maize;White Maize;-;-;Kagunduini;80.00/Kg;95.00/Kg;2000;Muranga;2023-05-09
Dry Maize;White Maize;-;-;Kawangware;55.45/Kg;65.45/Kg;3500;Nairobi;2023-05-09
Dry Maize;White Maize;-;-;Kangemi Market;71.11/Kg; - ;;Nairobi;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Lamu;80.00/Kg;100.00/Kg;25000;Lamu;2023-05-09
Dry Maize;White Maize;-;-;Ngurubani Market;62.22/Kg;80.00/Kg;6000;Kirinyaga;2023-05-09
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2023-05-08
Dry Maize;White Maize;-;-;Luanda;66.67/Kg;75.00/Kg;18000;Vihiga;2023-05-08
Dry Maize;White Maize;-;-;Keroka;75.00/Kg;95.24/Kg;25000;Nyamira;2023-05-08
Dry Maize;Mixed-Traditional ;-;-;Kabati Kitui;66.67/Kg;70.00/Kg;2700;Kitui;2023-05-08
Dry Maize;Mixed-Traditional ;-;-;Marindi; - ;70.83/Kg;2700;Migori;2023-05-08
Dry Maize;White Maize;-;-;Makutano West Pokot;63.33/Kg;72.00/Kg;;West-Pokot;2023-05-08
Dry Maize;White Maize;-;-;Ahero;85.00/Kg;90.00/Kg;6000;Kisumu;2023-05-08
Dry Maize;White Maize;-;-;Mois Bridge;65.56/Kg;85.00/Kg;1800;Uasin-Gishu;2023-05-08
Dry Maize;White Maize;-;-;Aram;70.00/Kg;78.45/Kg;24300;Siaya;2023-05-08
Dry Maize;White Maize;-;-;Soko mpya;68.89/Kg;66.67/Kg;1150;Nyandarua;2023-05-08
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-05-08
Dry Maize;White Maize;-;-;Nakuru Wakulima;66.67/Kg; - ;5400;Nakuru;2023-05-08
Dry Maize;Mixed-Traditional ;-;-;Othaya;75.56/Kg;85.00/Kg;6300;Nyeri;2023-05-08
Dry Maize;White Maize;-;-;Chepsonoi Market;62.78/Kg;90.00/Kg;14200;Nandi;2023-05-08
Dry Maize;Mixed-Traditional ;-;-;Malindi Old Market;50.00/Kg;75.00/Kg;100;Kilifi;2023-05-08
Dry Maize;White Maize;-;-;Kutus;70.00/Kg;85.11/Kg;4500;Kirinyaga;2023-05-08
Dry Maize;White Maize;-;-;NgareMare Livestock Market;80.00/Kg;100.00/Kg;500;Isiolo;2023-05-08
Dry Maize;White Maize;-;-;Busia Market;70.00/Kg;90.00/Kg;450;Busia;2023-05-08
Dry Maize;White Maize;-;-;Kilingili;61.05/Kg;78.95/Kg;20000;Vihiga;2023-05-08
Dry Maize;White Maize;-;-;Kagio;61.11/Kg;80.00/Kg;;Kirinyaga;2023-05-08
Dry Maize;White Maize;-;-;Kawangware;55.45/Kg;65.45/Kg;6000;Nairobi;2023-05-08
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;14000;Baringo;2023-05-08
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;70.00/Kg;90.00/Kg;20000;Garissa;2023-05-08
Dry Maize;White Maize;-;-;Kangemi Market;72.22/Kg; - ;;Nairobi;2023-05-08
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;90.00/Kg;5400;Uasin-Gishu;2023-05-08
Dry Maize;White Maize;-;-;Holo;80.00/Kg;90.00/Kg;10000;Kisumu;2023-05-07
Dry Maize;Yellow Maize;-;-;Mabera;56.00/Kg;60.00/Kg;6000;Migori;2023-05-07
Dry Maize;White Maize;-;-;Mabera;60.00/Kg;64.00/Kg;6400;Migori;2023-05-07
Dry Maize;Yellow Maize;-;-;Ikonge; - ;80.00/Kg;1350;Nyamira;2023-05-07
Dry Maize;White Maize;-;-;Ikonge;62.22/Kg;68.00/Kg;30000;Nyamira;2023-05-07
Dry Maize;Mixed-Traditional ;-;-;Ikonge; - ;72.00/Kg;12000;Nyamira;2023-05-07
Dry Maize;White Maize;-;-;Khayega;62.50/Kg;70.83/Kg;8600;Kakamega;2023-05-07
Dry Maize;White Maize;-;-;Muhoroni;61.11/Kg;100.00/Kg;5000;Kisumu;2023-05-07
Dry Maize;White Maize;-;-;Kibiok;70.00/Kg;72.22/Kg;12000;Nandi;2023-05-07
Dry Maize;White Maize;-;-;Kangemi Market;71.11/Kg; - ;;Nairobi;2023-05-07
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2023-05-06
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;68.00/Kg;12000;Migori;2023-05-06
Dry Maize;White Maize;-;-;Kawangware;55.45/Kg;65.45/Kg;5000;Nairobi;2023-05-06
Dry Maize;Mixed-Traditional ;-;-;Mbale;66.67/Kg;78.13/Kg;22000;Vihiga;2023-05-06
Dry Maize;White Maize;-;-;Serem - Vihiga;64.44/Kg;69.57/Kg;10000;Vihiga;2023-05-06
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;75.00/Kg;80.00/Kg;350;Lamu;2023-05-06
Dry Maize;White Maize;-;-;Kangemi Market;70.00/Kg; - ;;Nairobi;2023-05-06
Dry Maize;White Maize;-;-;Siaya; - ;69.57/Kg;;Siaya;2023-05-06
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;69.57/Kg;;Siaya;2023-05-06
Dry Maize;White Maize;-;-;Kericho Town; - ;90.00/Kg;;Kericho;2023-05-06
Dry Maize;Mixed-Traditional ;-;-;Lamu;80.00/Kg;100.00/Kg;12000;Lamu;2023-05-06
Dry Maize;White Maize;-;-;Makutano Kirinyaga;61.11/Kg;75.00/Kg;4000;Kirinyaga;2023-05-05
Dry Maize;White Maize;-;-;Kawangware;55.45/Kg;65.45/Kg;6000;Nairobi;2023-05-05
Dry Maize;White Maize;-;-;Rongo;62.22/Kg;59.24/Kg;4500;Migori;2023-05-05
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;100.00/Kg;;Nakuru;2023-05-05
Dry Maize;Mixed-Traditional ;-;-;Marindi; - ;70.83/Kg;1800;Migori;2023-05-05
Dry Maize;Mixed-Traditional ;-;-;Chwele;66.67/Kg;68.00/Kg;9000;Bungoma;2023-05-05
Dry Maize;White Maize;-;-;Cheptulu; - ;80.00/Kg;2300;Vihiga;2023-05-05
Dry Maize;White Maize;-;-;Soko mpya;68.89/Kg;66.67/Kg;1400;Nyandarua;2023-05-05
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;62.22/Kg;80.00/Kg;1000;Meru;2023-05-05
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-05-05
Dry Maize;White Maize;-;-;Nakuru Wakulima;65.56/Kg; - ;;Nakuru;2023-05-05
Dry Maize;White Maize;-;-;Nyahururu Municipal Market;66.67/Kg;70.00/Kg;10000;Laikipia;2023-05-05
Dry Maize;White Maize;-;-;Gakindu;68.89/Kg;72.73/Kg;2750;Nyeri;2023-05-05
Dry Maize;White Maize;-;-;Sibanga;66.67/Kg;85.00/Kg;31500;Trans-Nzoia;2023-05-05
Dry Maize;Mixed-Traditional ;-;-;Sikhendu;66.67/Kg;72.00/Kg;6000;Trans-Nzoia;2023-05-05
Dry Maize;White Maize;-;-;Chepsonoi Market;62.22/Kg;90.00/Kg;16500;Nandi;2023-05-05
Dry Maize;White Maize;-;-;Makutano West Pokot;63.33/Kg;72.00/Kg;;West-Pokot;2023-05-05
Dry Maize;White Maize;-;-;Ngurubani Market;61.11/Kg;80.00/Kg;5000;Kirinyaga;2023-05-05
Dry Maize;White Maize;-;-;Kangemi Market;70.00/Kg; - ;;Nairobi;2023-05-05
Dry Maize;White Maize;-;-;Kagunduini;50.00/Kg;66.67/Kg;;Muranga;2023-05-05
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;85.00/Kg;1200;Uasin-Gishu;2023-05-05
Dry Maize;Mixed-Traditional ;-;-;Lungalunga;88.89/Kg;120.00/Kg;10000;Kwale;2023-05-05
Dry Maize;White Maize;-;-;Luanda;63.33/Kg;70.83/Kg;16200;Vihiga;2023-05-04
Dry Maize;White Maize;-;-;Keroka;75.00/Kg;84.91/Kg;35100;Nyamira;2023-05-04
Dry Maize;Yellow Maize;-;-;Mabera;60.00/Kg;64.00/Kg;6400;Migori;2023-05-04
Dry Maize;White Maize;-;-;Mabera;60.00/Kg;64.00/Kg;6400;Migori;2023-05-04
Dry Maize;White Maize;-;-;Katito;72.22/Kg;90.00/Kg;5500;Kisumu;2023-05-04
Dry Maize;Mixed-Traditional ;-;-;Iten;62.22/Kg;68.00/Kg;720;Elgeyo-Marakwet;2023-05-04
Dry Maize;White Maize;-;-;Kabiyet Market;75.00/Kg;85.00/Kg;50000;Nandi;2023-05-04
Dry Maize;White Maize;-;-;Kiritiri;66.70/Kg;80.00/Kg;4500;Embu;2023-05-04
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;66.70/Kg;80.00/Kg;5000;Embu;2023-05-04
Dry Maize;Mixed-Traditional ;-;-;Mbale;66.67/Kg;78.13/Kg;18000;Vihiga;2023-05-04
Dry Maize;Mixed-Traditional ;-;-;Kimilili town;80.00/Kg;85.00/Kg;10000;Bungoma;2023-05-04
Dry Maize;White Maize;-;-;Aram;67.78/Kg;73.83/Kg;18450;Siaya;2023-05-04
Dry Maize;White Maize;-;-;Kipsitet;72.00/Kg;75.00/Kg;21600;Kericho;2023-05-04
Dry Maize;White Maize;-;-;Kutus;67.78/Kg;74.69/Kg;2070;Kirinyaga;2023-05-04
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;1800;Nakuru;2023-05-04
Dry Maize;White Maize;-;-;Nakuru Wakulima;65.56/Kg; - ;;Nakuru;2023-05-04
Dry Maize;White Maize;-;-;Mbita;77.78/Kg;90.00/Kg;10000;Homa-bay;2023-05-04
Dry Maize;White Maize;-;-;Malindi Old Market;50.00/Kg;75.00/Kg;100;Kilifi;2023-05-04
Dry Maize;White Maize;-;-;Kalundu;65.56/Kg;70.00/Kg;;Kitui;2023-05-04
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;65.00/Kg;75.00/Kg;5000;Uasin-Gishu;2023-05-04
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;70.00/Kg;90.00/Kg;20000;Garissa;2023-05-04
Dry Maize;White Maize;-;-;Kangari; - ;75.00/Kg;500;Muranga;2023-05-04
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;85.00/Kg;3000;Uasin-Gishu;2023-05-04
Dry Maize;White Maize;-;-;Chepareria;64.00/Kg;68.00/Kg;108000;West-Pokot;2023-05-04
Dry Maize;White Maize;-;-;Kawangware;54.55/Kg;63.64/Kg;3500;Nairobi;2023-05-04
Dry Maize;Mixed-Traditional ;-;-;Lamu;80.00/Kg;100.00/Kg;20000;Lamu;2023-05-04
Dry Maize;White Maize;-;-;Homabay Soko Mjinga;85.00/Kg;90.00/Kg;1200;Homa-bay;2023-05-03
Dry Maize;White Maize;-;-;Mwingi Town;65.56/Kg;70.00/Kg;3600;Kitui;2023-05-03
Dry Maize;Mixed-Traditional ;-;-;Kajiado Market;66.67/Kg;90.00/Kg;7500;Kajiado;2023-05-03
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;810;Nakuru;2023-05-03
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;5400;Nakuru;2023-05-03
Dry Maize;White Maize;-;-;Ngong market;66.67/Kg;85.00/Kg;630;Kajiado;2023-05-03
Dry Maize;White Maize;-;-;Ahero;85.00/Kg;90.00/Kg;5000;Kisumu;2023-05-03
Dry Maize;White Maize;-;-;Suneka;66.67/Kg;70.83/Kg;8160;Kisii;2023-05-03
Dry Maize;White Maize;-;-;Bura market;70.00/Kg;80.00/Kg;90;Tana-River;2023-05-03
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;61.11/Kg;70.00/Kg;3500;Laikipia;2023-05-03
Dry Maize;Mixed-Traditional ;-;-;Kiserian crops market;44.44/Kg;60.00/Kg;2500;Kajiado;2023-05-03
Dry Maize;White Maize;-;-;Kilingili;60.00/Kg;73.68/Kg;15000;Vihiga;2023-05-03
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;100.00/Kg;;Nakuru;2023-05-03
Dry Maize;White Maize;-;-;Serem - Nandi;66.67/Kg;70.83/Kg;20000;Nandi;2023-05-03
Dry Maize;White Maize;-;-;Mowlem Market;62.22/Kg;70.83/Kg;1800;Trans-Nzoia;2023-05-03
Dry Maize;White Maize;-;-;Chaka;65.56/Kg;80.00/Kg;;Nyeri;2023-05-03
Dry Maize;White Maize;-;-;Engineer;70.00/Kg;90.00/Kg;5000;Nyandarua;2023-05-03
Dry Maize;Yellow Maize;-;-;Miruka; - ;90.00/Kg;450;Nyamira;2023-05-03
Dry Maize;Mixed-Traditional ;-;-;Miruka;63.33/Kg;85.00/Kg;45000;Nyamira;2023-05-03
Dry Maize;White Maize;-;-;Kangeta;65.00/Kg;70.00/Kg;1440;Meru;2023-05-03
Dry Maize;White Maize;-;-;Soko mpya;68.89/Kg;66.67/Kg;1200;Nyandarua;2023-05-03
Dry Maize;White Maize;-;-;Rongo;64.44/Kg;59.24/Kg;4500;Migori;2023-05-03
Dry Maize;White Maize;-;-;Nyeri open air;71.11/Kg;85.00/Kg;900;Nyeri;2023-05-03
Dry Maize;White Maize;-;-;Kawangware;54.55/Kg;63.64/Kg;3000;Nairobi;2023-05-03
Dry Maize;White Maize;-;-;Kabati - Muranga;50.00/Kg;80.00/Kg;;Muranga;2023-05-03
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;68.00/Kg;20000;Migori;2023-05-02
Dry Maize;Mixed-Traditional ;-;-;Bondeni;70.00/Kg;80.00/Kg;300;Trans-Nzoia;2023-05-02
Dry Maize;Mixed-Traditional ;-;-;Wath Ong'er;68.00/Kg;76.00/Kg;4000;Migori;2023-05-02
Dry Maize;White Maize;-;-;Ololulung'a Market;67.78/Kg;68.00/Kg;25000;Narok;2023-05-02
Dry Maize;White Maize;-;-;Nyansiongo;60.00/Kg;70.83/Kg;23400;Nyamira;2023-05-02
Dry Maize;White Maize;-;-;Maua;57.78/Kg;70.00/Kg;54000;Meru;2023-05-02
Dry Maize;Mixed-Traditional ;-;-;Cheptulu; - ;85.00/Kg;2000;Vihiga;2023-05-02
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-05-02
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;;Nakuru;2023-05-02
Dry Maize;White Maize;-;-;Kitengela;64.44/Kg;80.00/Kg;14000;Kajiado;2023-05-02
Dry Maize;White Maize;-;-;Kapkwen;68.89/Kg;79.17/Kg;32400;Bomet;2023-05-02
Dry Maize;White Maize;-;-;Nakuru Top Market; - ;100.00/Kg;;Nakuru;2023-05-02
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;100.00/Kg;;Nakuru;2023-05-02
Dry Maize;White Maize;-;-;Kawangware;54.55/Kg;7000.00/Kg;3000;Nairobi;2023-05-02
Dry Maize;Mixed-Traditional ;-;-;Nkubu;55.56/Kg;60.00/Kg;810;Meru;2023-05-02
Dry Maize;White Maize;-;-;Bondo;61.11/Kg;75.00/Kg;14000;Siaya;2023-05-02
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;70.00/Kg;90.00/Kg;10000;Garissa;2023-05-02
Dry Maize;White Maize;-;-;Kangemi Market;65.56/Kg; - ;;Nairobi;2023-05-02
Dry Maize;White Maize;-;-;Ngurubani Market;64.44/Kg;80.00/Kg;6000;Kirinyaga;2023-05-02
Dry Maize;White Maize;-;-;Eldoret Main;75.00/Kg;90.00/Kg;5400;Uasin-Gishu;2023-05-02
Dry Maize;White Maize;-;-;Luanda;63.33/Kg;68.00/Kg;18000;Vihiga;2023-05-01
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;6000;Kwale;2023-05-01
Dry Maize;White Maize;-;-;Kibuye;57.78/Kg;85.00/Kg;;Kisumu;2023-05-01
Dry Maize;White Maize;-;-;Keroka;62.22/Kg;80.57/Kg;35200;Nyamira;2023-05-01
Dry Maize;White Maize;-;-;Aram;67.78/Kg;73.83/Kg;28800;Siaya;2023-05-01
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;15000;Baringo;2023-05-01
Dry Maize;White Maize;-;-;Kagio;61.11/Kg;80.00/Kg;;Kirinyaga;2023-05-01
Dry Maize;White Maize;-;-;Soko mpya;68.89/Kg;66.67/Kg;1050;Nyandarua;2023-05-01
Dry Maize;White Maize;-;-;Kawangware;54.55/Kg;64.55/Kg;3000;Nairobi;2023-05-01
Dry Maize;White Maize;-;-;Kutus;66.67/Kg;81.45/Kg;3600;Kirinyaga;2023-05-01
Dry Maize;White Maize;-;-;Kangemi Market;66.67/Kg; - ;;Nairobi;2023-05-01
Dry Maize;Yellow Maize;-;-;Mabera;40.00/Kg;48.00/Kg;5000;Migori;2023-04-30
Dry Maize;White Maize;-;-;Mabera;48.00/Kg;60.00/Kg;6000;Migori;2023-04-30
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;1500;Kwale;2023-04-30
Dry Maize;Mixed-Traditional ;-;-;Kiminini - Kitale;80.00/Kg;85.00/Kg;1440;Trans-Nzoia;2023-04-30
Dry Maize;White Maize;-;-;Ikonge;63.33/Kg;70.83/Kg;34000;Nyamira;2023-04-30
Dry Maize;Mixed-Traditional ;-;-;Ikonge;64.44/Kg;75.00/Kg;12000;Nyamira;2023-04-30
Dry Maize;White Maize;-;-;Kangemi Market;68.89/Kg; - ;;Nairobi;2023-04-30
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;72.00/Kg;10000;Migori;2023-04-29
Dry Maize;White Maize;-;-;Lokichar;50.00/Kg;250.00/Kg;5000;Turkana;2023-04-29
Dry Maize;Mixed-Traditional ;-;-;Lomut;80.00/Kg;100.00/Kg;20000;West-Pokot;2023-04-29
Dry Maize;White Maize;-;-;Kitengela;66.67/Kg;80.00/Kg;12500;Kajiado;2023-04-29
Dry Maize;White Maize;-;-;Siaya; - ;66.67/Kg;;Siaya;2023-04-29
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;69.57/Kg;;Siaya;2023-04-29
Dry Maize;White Maize;-;-;Kawangware;56.36/Kg;67.27/Kg;3000;Nairobi;2023-04-29
Dry Maize;White Maize;-;-;Makutano Kirinyaga;64.44/Kg;80.00/Kg;4000;Kirinyaga;2023-04-28
Dry Maize;Mixed-Traditional ;-;-;Marindi; - ;70.83/Kg;1170;Migori;2023-04-28
Dry Maize;White Maize;-;-;Ngurubani Market;64.44/Kg;80.00/Kg;6500;Kirinyaga;2023-04-28
Dry Maize;White Maize;-;-;Bondo;62.22/Kg;75.00/Kg;24000;Siaya;2023-04-28
Dry Maize;White Maize;-;-;Kerugoya;70.00/Kg;90.00/Kg;4000;Kirinyaga;2023-04-28
Dry Maize;Mixed-Traditional ;-;-;Lodwar Fresh Produce;200.00/Kg;200.00/Kg;200;Turkana;2023-04-28
Dry Maize;White Maize;-;-;Nyahururu Municipal Market;61.11/Kg;65.00/Kg;10000;Laikipia;2023-04-28
Dry Maize;White Maize;-;-;Kipsitet;72.00/Kg;75.00/Kg;32400;Kericho;2023-04-28
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-04-28
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;;Nakuru;2023-04-28
Dry Maize;White Maize;-;-;Gakindu;68.89/Kg;72.73/Kg;2700;Nyeri;2023-04-28
Dry Maize;White Maize;-;-;Chepsonoi Market;61.11/Kg;90.00/Kg;17500;Nandi;2023-04-28
